TOTAL_EPS,Dataset,Seed,util_gap,mia_gap,class_collapse,dplc_util_gap,dplc_mia_gap
1.0,Wine,789,0.031746031746031744,-0.4195041816009558,0,-0.015873015873015928,-0.4195041816009558
1.0,Wine,101,0.38095238095238104,-0.45280764635603354,0,-0.07989417989417985,-0.45280764635603354
1.0,WisconsinOriginal,42,0.5677213868003341,-0.1511735891417491,0,0.6018692564745196,-0.1511735891417491
1.0,WisconsinOriginal,123,0.6530910609857978,-0.13254413715685276,0,0.6895363408521303,-0.13254413715685276
1.0,WisconsinOriginal,456,0.17131370091896414,-0.1429431574650475,0,0.19183375104427736,-0.1429431574650475
1.0,WisconsinOriginal,789,0.07727652464494572,-0.059194815797530276,0,0.08275898078529653,-0.059194815797530276
1.0,WisconsinOriginal,101,0.6386800334168755,-0.011577712011429764,0,0.6702172096908939,-0.011577712011429764
1.0,Waveform,42,0.19247417661501987,-0.11907477777777775,0,0.2822051477436288,-0.11907477777777775
1.0,Waveform,123,0.11618935737871472,-0.07154066666666659,0,0.38258826517653033,-0.07154066666666659
1.0,Waveform,456,0.15861802556938442,-0.2810202222222222,0,0.17227584455168904,-0.2810202222222222
1.0,Waveform,789,0.2086349589365845,-0.01217199999999996,0,0.18074252815172293,-0.01217199999999996
1.0,Waveform,101,0.268753704174075,-0.2662288888888889,0,0.17110109220218445,-0.2662288888888889
1.0,Vehicle,42,0.07421875,-0.4511631464141308,0,0.0,-0.4511631464141308
1.0,Vehicle,123,0.11538461538461542,-0.25670687912321777,0,0.1752604166666667,-0.25670687912321777
1.0,Vehicle,456,0.0,-0.31506703553947646,0,0.0,-0.31506703553947646
1.0,Vehicle,789,0.0,-0.3010946477974036,0,0.0,-0.3010946477974036
1.0,Vehicle,101,0.0,-0.44018674185997,0,0.0,-0.44018674185997
1.0,Segment,42,0.24098124098124102,-0.1229322110583706,0,0.27561327561327564,-0.1229322110583706
1.0,Segment,123,0.15584415584415587,-0.34830547724796335,0,0.24386724386724393,-0.34830547724796335
1.0,Segment,456,0.2481962481962482,-0.3278254762484818,0,0.417027417027417,-0.3278254762484818
1.0,Segment,789,0.14285714285714282,-0.3685204371660772,0,0.12265512265512266,-0.3685204371660772
1.0,Segment,101,0.24819624819624814,-0.1403954734195922,0,0.2568542568542568,-0.1403954734195922
1.0,Spambase,42,0.06300842469604329,-0.04175669804489501,0,0.0,-0.04175669804489501
1.0,Spambase,123,0.0,-0.1715440502051654,0,0.0,-0.1715440502051654
1.0,Spambase,456,-0.01534717829784249,-0.43432585083273,0,-0.01534717829784249,-0.43432585083273
1.0,Spambase,789,0.0,-0.12230967897658684,0,0.0,-0.12230967897658684
1.0,Spambase,101,0.07815574706585149,-0.07947043205406717,0,0.07815574706585149,-0.07947043205406717
1.0,WineQuality,42,0.026690158229061678,-0.29658085470085466,0,-0.015931526635520415,-0.29658085470085466
1.0,WineQuality,123,0.05972257439280938,-0.3675353846153847,0,0.0890940942644063,-0.3675353846153847
1.0,WineQuality,456,-0.00459144705386072,-0.1773703418803419,0,-0.06806491228812782,-0.1773703418803419
1.0,WineQuality,789,0.013221288601355574,-0.10395555555555552,0,-0.10321746045449615,-0.10395555555555552
1.0,WineQuality,101,0.08548907562064535,-0.38419632478632476,0,0.09616218269765327,-0.38419632478632476
3.0,BreastCancer,42,0.1602657710280374,-0.29540979752564,0,0.2911068925233644,-0.29540979752564
3.0,BreastCancer,123,0.312134929906542,-0.22624820006465074,0,0.39493282710280364,-0.22624820006465074
3.0,BreastCancer,456,0.30782710280373826,-0.2623350671486086,0,0.30782710280373826,-0.2623350671486086
3.0,BreastCancer,789,-0.15625,-0.037673748861265455,0,-0.11565420560747663,-0.037673748861265455
3.0,BreastCancer,101,0.25810455607476634,-0.2877398689353198,0,0.3595210280373832,-0.2877398689353198
3.0,PimaDiabetes,42,-0.12234567901234561,-0.001176973244012447,0,-0.11123456790123454,-0.001176973244012447
3.0,PimaDiabetes,123,-0.013333333333333364,-0.005957419365240579,0,0.06345679012345679,-0.005957419365240579
3.0,PimaDiabetes,456,0.26666666666666666,-0.1328851161253396,0,0.14777777777777773,-0.1328851161253396
3.0,PimaDiabetes,789,0.027530864197530813,-0.03412416261578277,0,-0.0746913580246914,-0.03412416261578277
3.0,PimaDiabetes,101,0.0019753086419752597,-0.005667206784525147,0,0.0871604938271604,-0.005667206784525147
3.0,BloodTransfusion,42,-0.011208576998050723,-0.10982366687911621,0,0.006335282651072083,-0.10982366687911621
3.0,BloodTransfusion,123,-0.0029239766081871066,-0.3149097089441258,0,-0.09600389863547754,-0.3149097089441258
3.0,BloodTransfusion,456,0.00974658869395717,-0.053278096452092694,0,0.13157894736842113,-0.053278096452092694
3.0,BloodTransfusion,789,0.10477582846003902,-0.1920883790099851,0,0.14376218323586748,-0.1920883790099851
3.0,BloodTransfusion,101,0.008284600389863561,-0.14359889526237524,0,0.051169590643274865,-0.14359889526237524
3.0,MAGIC04,42,0.07681014632244554,-0.44468981481481484,0,0.13484163630973423,-0.44468981481481484
3.0,MAGIC04,123,0.12904234538270043,-0.09292490740740739,0,0.19885922911666398,-0.09292490740740739
3.0,MAGIC04,456,0.034365265983584914,-0.383419074074074,0,0.0352891726263721,-0.383419074074074
3.0,MAGIC04,789,0.1824969440011046,-0.08850648148148149,0,0.21602967872415602,-0.08850648148148149
3.0,MAGIC04,101,0.08422576623334432,-0.011465833333333342,0,0.14947997254677414,-0.011465833333333342
3.0,Banknote,42,-0.1496528026344046,-0.005588845064724901,0,-0.038788269262891584,-0.005588845064724901
3.0,Banknote,123,0.17717803708211044,0.002298240291262188,0,0.19622020187558165,0.002298240291262188
3.0,Banknote,456,0.25768964612117295,-0.29251870954692555,0,0.31931419571909225,-0.29251870954692555
3.0,Banknote,789,0.1918175961056625,-0.028028923948220097,0,0.24426706755434646,-0.028028923948220097
3.0,Banknote,101,0.0623881451786098,-0.07898083535598688,0,0.2049776886916267,-0.07898083535598688
3.0,Ionosphere,42,0.04566563467492257,-0.0920485175202157,0,0.09249226006191946,-0.0920485175202157
3.0,Ionosphere,123,0.1358359133126934,-0.2096842510589142,0,0.11106811145510831,-0.2096842510589142
3.0,Ionosphere,456,0.23258513931888541,-0.3129380053908354,0,0.11842105263157893,-0.3129380053908354
3.0,Ionosphere,789,0.11222910216718274,-0.29921062764728534,0,0.11493808049535603,-0.29921062764728534
3.0,Ionosphere,101,0.22136222910216719,-0.4062764728532924,0,0.20510835913312697,-0.4062764728532924
3.0,Sonar,42,0.045638945233265726,-0.4441160372194855,0,0.045638945233265726,-0.4441160372194855
3.0,Sonar,123,0.01977687626774849,-0.4305418719211822,0,-0.046146044624746474,-0.4305418719211822
3.0,Sonar,456,0.20943204868154153,-0.4189381499726328,0,0.1440162271805273,-0.4189381499726328
